Kinase Uniprot ID	Kinase Name	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
O14757	CHK1	1.95744707264895	0.242804549861592	2.20025162251054	2.13123804178795	-0.126257921062473	-0.124877930388757	0.00966327113007071	7
P10398	ARAF	1.7145264977796	0.26486090765074	1.97938740543034	1.98581560249872	-0.135447847520702	-0.135447847520702	0	4
P15056	BRAF	1.53857025030476	0.255942588756418	1.79451283906118	1.95078197732982	-0.131449078374518	-0.135447847520702	0.00760653123078347	3.88888888888889
Q16539	MAPK14	1.19245823205865	0.186436919365667	1.37889515142432	1.59123654401345	-0.107390086018899	-0.110396131641653	0.0103127322686977	6.875
Q8NI60	ADCK3	1.23735824197548	0.221556149844288	1.45891439181977	1.58435902010385	-0.109555890147647	-0.111750516066696	0.00537025852814523	7.11111111111111
Q13464	ROCK1	1.20859847722256	0.242133411048343	1.45073188827091	1.55972078676441	-0.121593859886503	-0.129982106493287	0.0114860797111292	4.4
P28482	ERK2	1.34399487646994	0.214160217892003	1.55815509436194	1.52357417294199	-0.115667509865565	-0.118028900747924	0.0133234072531508	6.55555555555556
P27361	ERK1	1.22869982751866	0.207106622000179	1.43580644951884	1.43039203245318	-0.111856856050483	-0.114603468324654	0.00640015470036207	6.88888888888889
Q96GD4	AurB/Aur1	1.24729233556927	0.230880560891842	1.47817289646111	1.38946758936932	-0.12545792095055	-0.121705525049046	0.00744592978202876	3.77777777777778
Q16644	MAPKAPK3	1.38014578028922	0.169774346283453	1.54992012657267	1.35828798509011	-0.0925297503074719	-0.0904211283269134	0.00580627706030931	27.8888888888889
P23443	p70S6K	1.08511267170379	0.176612882207276	1.26172555391107	1.27908031326245	-0.0955605165827929	-0.0944200309296663	0.00519272513556209	14.6666666666667
P16066	ANP[alpha]	1.04588152478953	0.172083806285108	1.21796533107463	1.20242779799797	-0.0931397803221186	-0.0918925121783937	0.00224238110382224	20.4444444444444
P49137	MAPKAPK2	0.990400110809954	0.164930616959957	1.15533072776991	1.18495382393537	-0.0901573944534367	-0.0898173180110268	0.00244540122563554	24.1111111111111
Q00537	PCTAIRE2	1.15380753360835	0.238311410945399	1.39211894455375	1.17817216401364	-0.122420667813156	-0.119259325038633	0.00706897734401034	3.2
P53779	JNK3	1.01484406921314	0.175171242795977	1.19001531200912	1.13906337929991	-0.0998035738656465	-0.0981802140839692	0.00322125470302679	10.7777777777778
P45983	JNK1	0.987079905522408	0.173681774474555	1.16076167999696	1.13458804027847	-0.0989918939748078	-0.0981802140839692	0.00243503967251603	10.8888888888889
O14965	AurA/Aur2	0.888266720248424	0.194277911275831	1.08254463152425	1.11558983974895	-0.109802292565114	-0.111081975619876	0.00383904916428512	4.11111111111111
P50750	CDK9	0.857415224610596	0.215042121501957	1.07245734611255	1.10524100562811	-0.110071062980424	-0.110579778744585	0.000763073646241307	3.66666666666667
P04049	RAF1	1.01233395684576	0.198404008429538	1.2107379652753	1.07054020143434	-0.104751386599571	-0.101040994349709	0.00575493702507987	7.22222222222222
Q13153	PAK1	0.829615208218806	0.196820190251683	1.02643539847049	1.02902120632266	-0.104220959789034	-0.104220959789034	0	5
O75582	MSK1	0.837500201112767	0.19231387356755	1.02981407468032	1.02816772007507	-0.100270969067574	-0.100270969067574	0	7
P51812	RSK2	0.799888378351078	0.190866060316948	0.990754438668026	1.00478614376381	-0.099171290214761	-0.099171290214761	0	7
P24941	CDK2	0.832071861053732	0.182564888374137	1.01463674942787	1.0026345393477	-0.102520365179378	-0.10382269031646	0.0146541648654594	5.75
O43293	DAPK3	0.853707394883533	0.202108766054666	1.0558161609382	0.991723540818777	-0.111969933351028	-0.109854853814914	0.00472946162056948	3.2
P45984	JNK2	0.740454676102852	0.159797718358403	0.900252394461255	0.981832296348476	-0.0919507850630495	-0.0961247491936949	0.0109123184296017	8.88888888888889
Q96S38	RSKL1	0.756537453823918	0.200085012240192	0.95662246606411	0.959777640926921	-0.108646038253607	-0.108646038253607	0	3
Q15418	RSK3	0.76479948425929	0.176468013907036	0.941267498166326	0.929149746572427	-0.0954382156788454	-0.0954382156788454	0	8
Q13164	ERK5	0.58643756245877	0.175587575104686	0.762025137563455	0.916956283376508	-0.0920743946737409	-0.0996173175644772	0.0103502936121126	5
P11309	Pim1	0.97720227256404	0.148042121354196	1.12524439391824	0.912218582190458	-0.0828151474052838	-0.0822146210889477	0.00120438081579068	51.1111111111111
Q86V86	Pim3	0.664306731446003	0.146143778576569	0.810450510022573	0.910179637215745	-0.0820278571889605	-0.0822146082482909	0.00161106831185211	47.1111111111111
Q9P1W9	Pim2	0.808899731037942	0.153834312510299	0.962734043548241	0.904732986895304	-0.086011497122589	-0.0849933533137338	0.00315855687150274	33.6666666666667
O76039	CDKL5	0.620493730913371	0.177314690590821	0.797808421504192	0.874792084249834	-0.0985053621315658	-0.103692143440666	0.0071022928096003	3.8
P06493	CDC2/CDK1	1.05754139816868	0.17536799553354	1.23290939370222	0.850793207930215	-0.100312827971146	-0.0990259960139565	0.01758711527298	5.66666666666667
Q13535	ATR	0.590756914231247	0.166943074079973	0.75769998831122	0.771250703206416	-0.0933790618819692	-0.0944001144220706	0.0030631576203044	5.88888888888889
