Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-18.36120522050207,36,PTM-SEA,0.4225352112676056,2,AGC,SGK,NA,SGK1
CHEK1,-12.324565378726758,41,PTM-SEA,0.352112676056338,2,CAMK,CAMKL,CHK1,CHEK1
AURKA,-30.515735156207267,29,PTM-SEA,0.5211267605633803,3,OTHER,AUR,NA,AURKA
RPS6KA5,67.31753554487756,14,PTM-SEA,0.7323943661971831,3,AGC,RSK,MSK,RPS6KA5
CHEK2,-10.227219664461789,44,PTM-SEA,0.30985915492957744,2,CAMK,RAD53,NA,CHEK2
RAF1,80.37190608873527,7,PTM-SEA,0.8309859154929577,4,TKL,RAF,RAF,RAF1
PRKCG,0,51,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-17.706489105875054,37,PTM-SEA,0.4084507042253521,2,AGC,PKC,ALPHA,PRKCB
CDK1,0.7671847705309758,48,PTM-SEA,0.23943661971830985,1,CMGC,CDK,CDC2,CDK1
ARAF,102.22189364718668,1,PTM-SEA,0.9859154929577465,4,TKL,RAF,RAF,ARAF
PIM1,88.30685029990542,4,PTM-SEA,0.8732394366197183,4,CAMK,PIM,NA,PIM1
CDK4,56.23861434178281,19,PTM-SEA,0.6619718309859155,3,CMGC,CDK,CDK4,CDK4
SRC,0,51,PTM-SEA,0,1,TK,SRC,SRCA,SRC
BRAF,102.22189364718668,1,PTM-SEA,0.9859154929577465,4,TKL,RAF,RAF,BRAF
PRKCA,-24.013402188202388,32,PTM-SEA,0.4788732394366197,2,AGC,PKC,ALPHA,PRKCA
PRKACA,9.554805543074838,45,PTM-SEA,0.29577464788732394,2,AGC,PKA,NA,PRKACA
PRKACG,88.30685029990542,4,PTM-SEA,0.8732394366197183,4,AGC,PKA,NA,PRKACG
PRKACB,88.30685029990542,4,PTM-SEA,0.8732394366197183,4,AGC,PKA,NA,PRKACB
RPS6KB1,-10.93766341561829,43,PTM-SEA,0.323943661971831,2,AGC,RSK,P70,RPS6KB1
CDK2,-12.108921627712917,42,PTM-SEA,0.3380281690140845,2,CMGC,CDK,CDC2,CDK2
MAPK3,-0.6658888407710319,49,PTM-SEA,0.22535211267605634,1,CMGC,MAPK,ERK1,MAPK3
MAPK1,31.696131139175584,27,PTM-SEA,0.5492957746478874,3,CMGC,MAPK,ERK1,MAPK1
AKT1,42.492169876212465,24,PTM-SEA,0.5915492957746479,3,AGC,AKT,NA,AKT1
AKT2,68.50271370296002,12,PTM-SEA,0.7605633802816901,4,AGC,AKT,NA,AKT2
MAP3K8,-13.253893285957279,40,PTM-SEA,0.36619718309859156,2,STE,STE-UNIQUE,NA,MAP3K8
PRKCI,88.30685029990542,4,PTM-SEA,0.8732394366197183,4,AGC,PKC,IOTA,PRKCI
MTOR,0,51,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,54.83950201885138,20,PTM-SEA,0.647887323943662,3,CMGC,MAPK,JNK,MAPK8
MAPK9,0,51,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
CSNK1A1,0,51,PTM-SEA,0,1,CK1,CK1,CK1-A,CSNK1A1
CSNK1D,0,51,PTM-SEA,0,1,CK1,CK1,CK1-D,CSNK1D
MAPKAPK2,-75.69276252541185,11,PTM-SEA,0.7746478873239436,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,-22.259645085713537,33,PTM-SEA,0.4647887323943662,2,CMGC,GSK,NA,GSK3B
CDK7,-44.9218009478673,22,PTM-SEA,0.6197183098591549,3,CMGC,CDK,CDK7,CDK7
CDK9,6.56161137440758,46,PTM-SEA,0.2676056338028169,2,CMGC,CDK,CDK9,CDK9
RPS6KA3,27.147113998051093,31,PTM-SEA,0.49295774647887325,2,AGC,RSK,RSK,RPS6KA3
NEK2,0,51,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,4.001101557871333,47,PTM-SEA,0.2535211267605634,2,CAMK,DAPK,DAPK,DAPK1
PRKAA2,93.97897554644142,2,PTM-SEA,0.971830985915493,4,CAMK,CAMKL,AMPK,PRKAA2
