Kinase Uniprot ID	Kinase Name	Kinase Group	Kinase Family	Mean Specificity Score	Mean Significance Score	Mean Final Score	Median Final score	Mean Kinase Statistic	Median Kinase Statistic	SD Kinase Statitistic	Mean peptide set size
P17948	FLT1	TK	VEGFR	2.09817524103928	1.27688905265488	3.37506429369416	3.11918640771921	0.558512855830363	0.556677396529575	0.0125142311053193	16
P42681	TXK	TK	Tec	1.48763431799722	1.30146953983599	2.78910385783321	2.80687540164554	0.530796343512324	0.518435705468398	0.0211269127004693	25.4444444444444
P52333	JAK3	TK	JakA	1.20762604238033	1.13437783840846	2.34200388078879	2.40406309373083	0.579408494059069	0.579013234110965	0.000468720638943313	3.55555555555556
P35916	FLT4	TK	VEGFR	1.33001070946384	0.96448289792846	2.2944936073923	2.36815053784018	0.552575280879961	0.563948862314076	0.0185514111900214	8.55555555555556
P30530	Axl	TK	Axl	1.00655173339356	1.2413200444537	2.24787177784727	2.16342272515935	0.498495401383678	0.508614390285205	0.0159701925992299	60.4444444444444
P42680	TEC	TK	Tec	1.09004587533749	1.06828122522779	2.15832710056528	2.15366288787019	0.509229167911612	0.510758318273915	0.00668082165631464	38.4444444444444
P41240	CSK	TK	Csk	1.25382129513127	1.01838873044914	2.27221002558041	2.12959609472097	0.510991366627521	0.50786024291595	0.0140096616256069	43.4444444444444
P36888	FLT3	TK	PDGFR	0.992194123205408	1.23160174844602	2.22379587165143	2.10237290870956	0.543228783650117	0.524652962728142	0.0470091281986142	10.7142857142857
P07332	Fes	TK	Fer	0.871721482838374	1.16133514195465	2.03305662479302	2.00436480540245	0.521310007067406	0.522515953705758	0.00271881092195863	12
Q08881	ITK	TK	Tec	1.09948071644119	0.914988075827021	2.01446879226821	1.94938826947046	0.508341639105482	0.506152782113914	0.00942028777085232	40.6666666666667
P06239	Lck	TK	Src	0.767979551778582	1.1022836511635	1.87026320294208	1.93374863803104	0.505983989272521	0.508099335063925	0.00709666066449951	27.4444444444444
P35968	KDR	TK	VEGFR	0.939605569242987	1.01527031784016	1.95487588708314	1.88739499846543	0.517064356092295	0.515157702302563	0.00617371881328944	19.5555555555556
P08922	Ros	TK	Sev	0.963250912093978	0.745377123045927	1.7086280351399	1.70511070854699	0.540912100878279	0.543035837198955	0.00424747264135156	5.25
P54762	EphB1	TK	Eph	0.504045603005193	1.18455964289825	1.68860524590344	1.69173446679007	0.511740045364909	0.511740045364909	0	3
Q15303	HER4	TK	EGFR	0.795672613440748	0.891459319388222	1.68713193282897	1.6781117224177	0.500176753595073	0.50002002091115	0.0091974091028842	34.4444444444444
P54756	EphA5	TK	Eph	0.738952502748656	0.848511349770803	1.58746385251946	1.62710359276667	0.533778095664911	0.538785132830455	0.0100140743310891	3.25
P12931	Src	TK	Src	0.382479792219813	1.00985643942255	1.39233623164236	1.52870828894106	0.485709697811704	0.485986359764827	0.00591873326635472	43.8888888888889
P00533	EGFR	TK	EGFR	0.574875339166786	0.904706804649827	1.47958214381661	1.48827702351802	0.49228920631682	0.492844352844176	0.00691770854253891	50.7777777777778
Q9H3Y6	Srm	TK	Src	0.531381187623329	0.99103593404305	1.52241712166638	1.48672911553448	0.493019164498021	0.491907480848005	0.00245063948987918	35.8888888888889
P42685	FRK	TK	Src	0.448653524897783	0.996801266022281	1.44545479092006	1.43311489078865	0.489369958579195	0.486397962532212	0.00555515169852113	44
Q12866	Mer	TK	Axl	0.625794500150178	1.01411726668183	1.63991176683201	1.43226803745193	0.4942439979277	0.487872606664378	0.0138400814936504	46.8888888888889
P06213	InSR	TK	InsR	0.434614001346049	0.967111729029555	1.4017257303756	1.41440392706905	0.494439040992684	0.495693310817668	0.00491808621487095	18.7777777777778
P04626	HER2	TK	EGFR	0.677488575919716	0.874178907930289	1.55166748385	1.40428338005658	0.496546505999695	0.495242112221925	0.00628300312331933	35.7777777777778
P29317	EphA2	TK	Eph	0.38507696733883	1.05323067342888	1.43830764076771	1.40033522121158	0.4990555853674	0.494208962902235	0.00857714699289551	4.44444444444444
P23458	JAK1~b	TK	JakA	0.403095665738838	0.969839146808856	1.37293481254769	1.39316399812433	0.500408218890632	0.504721647982385	0.00862685818350573	5.5
J3KPB5	EphA10	TK	Eph	0.330044046753151	1.04849565702286	1.37853970377601	1.39224201850515	0.495588985858667	0.495588985858667	0	3
Q13882	Brk	TK	Src	0.359391225865543	0.978990200522955	1.3383814263885	1.358763924296	0.48341051452183	0.483875578059227	0.00729988908682385	72.2222222222222
Q14289	FAK2	TK	Fak	0.50284126001777	1.05881400770483	1.5616552677226	1.35872424276809	0.491343767709322	0.489423771631813	0.0064948041366373	33.5555555555556
P21709	EphA1	TK	Eph	0.376136083545138	0.978988036375566	1.3551241199207	1.3551241199207	0.497024137721001	0.497024137721001	0.0207852910014502	4
P08581	Met	TK	Met	0.410109335329673	1.17830192328236	1.58841125861203	1.33852807123338	0.485839010126144	0.482573998795505	0.013177598796352	30.1111111111111
O60674	JAK2	TK	JakA	0.39540587329793	0.941835851784079	1.33724172508201	1.33818731446274	0.489985021164751	0.487794905851933	0.00357310979783671	19.2222222222222
P51813	Etk/BMX	TK	Tec	0.51242651440298	0.915329923411879	1.42775643781486	1.33198702835817	0.492328621485301	0.488169131311405	0.0165794878080536	36
Q04912	Ron	TK	Met	0.314082538990588	1.0679192177825	1.38200175677309	1.32605800136591	0.487021729495276	0.486250150742479	0.00989305479897701	8.22222222222222
P42679	CTK	TK	Csk	0.358726642133025	0.933365546342278	1.2920921884753	1.27736607746619	0.485369543302007	0.485076471392919	0.00712852068016142	30.1111111111111
Q16620	TRKB	TK	Trk	0.268952552657103	0.980825168886078	1.24977772154318	1.26185391128794	0.479460677839118	0.479457417398403	0.00404080624235747	22.7777777777778
Q01973	ROR1	TK	Ror	0.168770306132937	1.05063740920525	1.21940771533819	1.21940771533819	0.474020228719822	0.474020228719822	0	3
P10721	Kit	TK	PDGFR	0.393678856575353	1.09088505618376	1.48456391275912	1.20816905232516	0.484780696655497	0.483363920650951	0.0216098579665622	12
Q06187	BTK	TK	Tec	0.157526684664061	1.01001923795098	1.16754592261504	1.19111413264019	0.462963083367116	0.468758331503825	0.0159873268244921	17.1111111111111
O14733	MAP2K7	STE	STE7	0.406616950006587	0.765906342634809	1.1725232926414	1.17061902612319	0.499426455019677	0.499426455019677	0	6
Q05397	FAK1	TK	Fak	0.231133492937878	1.03722210949255	1.26835560243043	1.17051611273837	0.477674766151104	0.473486885380387	0.00991763768866487	45.2222222222222
Q16288	TRKC	TK	Trk	0.228382460321147	0.901682285761666	1.13006474608281	1.15851539066461	0.474918392568722	0.477555729179115	0.00742605469288561	22.1111111111111
P29376	LTK	TK	Alk	0.33373258449902	0.811416584871463	1.14514916937048	1.13084529316188	0.484120882992339	0.483195831491	0.00797597271572819	19
P45985	SEK1/MAP2K4	STE	STE7	0.401424161202125	0.729534705514985	1.13095886671711	1.11611154211152	0.498374985088685	0.498374985088685	0	7
P16234	PDGFR[alpha]	TK	PDGFR	0.321655494630688	0.839609646153651	1.16126514078434	1.11193288659256	0.492675787838527	0.484953053082733	0.0117048423442894	4.44444444444444
P14616	IRR	TK	InsR	0.376934492654351	0.753085313359275	1.13001980601363	1.10826096799392	0.498143492654493	0.497015643022587	0.00883153995175768	4.83333333333333
Q06418	Tyro3/Sky	TK	Axl	0.239370427019572	0.87952266929927	1.11889309631884	1.08894897967187	0.47874159541314	0.479163202685061	0.0060045349075481	46
P21860	HER3	TK	EGFR	0.21984782397192	0.908884940820315	1.12873276479223	1.07386342893255	0.473593526643819	0.472563455015551	0.0103556926109031	50.1111111111111
P06241	Fyn	TK	Src	0.259739209313847	0.905009804964917	1.16474901427876	1.06114017732393	0.476438588390421	0.465489464985529	0.0170608248483684	24.4444444444444
P09619	PDGFR[beta]	TK	PDGFR	0.144850097571137	0.885287553976924	1.03013765154806	1.03269544665447	0.462382953935535	0.456708841028054	0.0114969909939987	17.3333333333333
O95382	MEKK6/MAP3K6	STE	STE11	0.345899283301273	0.677280408336538	1.02317969163781	1.03021146258506	0.497182628004786	0.497182628004786	0	4
Q99683	ASK/MAP3K5	STE	STE11	0.345899283301273	0.677280408336538	1.02317969163781	1.03021146258506	0.497182628004786	0.497182628004786	0	4
Q9UM73	ALK	TK	Alk	0.23380542330777	0.76165502432536	0.99546044763313	1.02805651933656	0.476799333292494	0.481077299786483	0.00738890479543064	48.3333333333333
